contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.15841-NODE-15841-length-2325-cov-1.898678	2325	phage	0.069	0.671	False	False	0.353	0.000	bacteria	0	1	0	0	-0.565	0.000	4.371	0.000	-5.344	0.000	-3.076	0.000	1V		
ERZ773086.15839-NODE-15839-length-2325-cov-3.151542	2325	phage	0.114	0.731	False	False	0.403	0.000	bacteria	0	1	0	0	-1.149	0.000	3.377	0.000	-4.469	0.000	-2.645	0.000	1V		
ERZ773086.15855-NODE-15855-length-2323-cov-1.395944	2323	phage	0.896	0.514	False	False	0.582	0.000	bacteria	0	1	0	0	3.094	0.000	3.891	0.000	-5.887	0.000	-4.527	0.000	1V		
ERZ773086.15888-NODE-15888-length-2320-cov-1.777925	2320	phage	0.933	0.561	False	False	0.646	0.000	bacteria	0	1	0	0	3.416	0.000	4.051	0.000	-6.770	0.000	-4.859	0.000	1V		
ERZ773086.15908-NODE-15908-length-2317-cov-1.697613	2317	phage	0.292	0.429	False	False	0.473	0.000	bacteria	0	1	0	0	0.438	0.000	3.400	0.000	-4.945	0.000	-4.176	0.000	1V		
ERZ773086.15920-NODE-15920-length-2315-cov-4.462389	2315	phage	0.120	0.867	False	False	0.666	0.000	bacteria	0	1	0	0	0.668	0.000	4.805	0.000	-6.715	0.000	-3.572	0.000	1V		
ERZ773086.15992-NODE-15992-length-2309-cov-1.876220	2309	phage	0.008	0.986	False	False	0.409	0.000	bacteria	0	1	0	0	-0.818	0.000	6.605	0.000	-7.660	0.000	-4.090	0.000	1V		
ERZ773086.15996-NODE-15996-length-2308-cov-2.155348	2308	phage	0.449	0.390	False	False	0.621	0.000	bacteria	0	1	0	0	0.804	0.000	3.141	0.000	-3.521	0.000	-4.375	0.000	1V		
ERZ773086.16042-NODE-16042-length-2302-cov-2.153538	2302	phage	0.515	0.549	False	False	0.398	0.000	bacteria	0	1	0	0	1.285	0.000	3.375	0.000	-3.379	0.000	-4.727	0.000	1V		
ERZ773086.16049-NODE-16049-length-2300-cov-3.142984	2300	phage	0.898	0.418	False	False	0.381	0.000	bacteria	0	1	0	0	2.547	0.000	3.342	0.000	-6.445	0.000	-4.488	0.000	1V		
ERZ773086.16108-NODE-16108-length-2293-cov-2.658624	2293	phage	0.025	0.959	False	False	0.557	0.000	bacteria	0	1	0	0	-0.083	0.000	5.961	0.000	-6.410	0.000	-4.246	0.000	1V		
ERZ773086.16153-NODE-16153-length-2286-cov-7.773644	2286	phage	0.562	0.513	False	False	0.426	0.000	bacteria	0	1	0	0	1.161	0.000	3.131	0.000	-3.000	0.000	-4.043	0.000	1V		
ERZ773086.16193-NODE-16193-length-2282-cov-1.795689	2282	phage	0.025	0.900	False	False	0.705	0.000	bacteria	0	1	0	0	0.113	0.000	6.141	0.000	-7.938	0.000	-3.803	0.000	1V		
ERZ773086.16198-NODE-16198-length-2281-cov-10.442947	2281	phage	0.099	0.877	False	False	0.387	0.000	bacteria	0	1	0	0	-0.356	0.000	4.113	0.000	-7.098	0.000	-3.062	0.000	1V		
ERZ773086.16276-NODE-16276-length-2272-cov-1.709517	2272	phage	0.410	0.621	False	False	0.399	0.000	bacteria	0	1	0	0	0.523	0.000	3.086	0.000	-3.891	0.000	-2.656	0.000	1V		
ERZ773086.16301-NODE-16301-length-2268-cov-2.619973	2268	phage	0.013	0.988	False	False	0.405	0.000	bacteria	0	1	0	0	-1.727	0.000	5.445	0.000	-6.039	0.000	-2.783	0.000	1V		
ERZ773086.16307-NODE-16307-length-2267-cov-2.342676	2267	phage	0.022	0.901	False	False	0.456	0.000	bacteria	0	1	0	0	0.254	0.000	6.418	0.000	-7.980	0.000	-4.367	0.000	1V		
ERZ773086.16346-NODE-16346-length-2261-cov-1.921578	2261	phage	0.845	0.696	False	False	0.349	0.000	bacteria	0	1	0	0	2.031	0.000	3.043	0.000	-5.492	0.000	-4.184	0.000	1V		
ERZ773086.16354-NODE-16354-length-2260-cov-1.434921	2260	phage	0.256	0.273	False	False	0.504	0.000	bacteria	0	1	0	0	-0.315	0.000	3.150	0.000	-7.102	0.000	-1.763	0.000	1V		
ERZ773086.16405-NODE-16405-length-2253-cov-31.284349	2253	phage	0.219	0.638	False	False	0.643	0.000	bacteria	0	1	0	0	0.348	0.000	3.727	0.000	-4.059	0.000	-3.992	0.000	1V		
ERZ773086.16444-NODE-16444-length-2247-cov-9.946168	2247	phage	0.165	0.846	False	False	0.686	0.000	bacteria	0	1	0	0	1.056	0.000	4.750	0.000	-6.375	0.000	-5.539	0.000	1V		
ERZ773086.16451-NODE-16451-length-2247-cov-2.057938	2247	phage	0.119	0.788	False	False	0.344	0.000	bacteria	0	1	0	0	-0.092	0.000	4.086	0.000	-5.488	0.000	-3.770	0.000	1V		
ERZ773086.16452-NODE-16452-length-2246-cov-33.988133	2246	phage	0.972	0.740	False	False	0.398	0.000	bacteria	0	1	0	0	2.625	0.000	3.041	0.000	-6.145	0.000	-5.352	0.000	1V		
ERZ773086.16462-NODE-16462-length-2245-cov-2.424658	2245	phage	0.306	0.439	False	False	0.288	0.000	bacteria	0	1	0	0	-0.658	0.000	3.029	0.000	-2.779	0.000	-1.094	0.000	1V		
ERZ773086.16471-NODE-16471-length-2243-cov-42.416362	2243	phage	0.982	0.421	False	False	0.547	0.000	bacteria	0	1	0	0	2.674	0.000	3.066	0.000	-5.938	0.000	-3.572	0.000	1V		
ERZ773086.16492-NODE-16492-length-2241-cov-1.430009	2241	phage	0.424	0.582	False	False	0.585	0.000	bacteria	0	1	0	0	0.346	0.000	3.201	0.000	-8.516	0.000	-0.803	0.000	1V		
ERZ773086.16503-NODE-16503-length-2240-cov-1.643936	2240	phage	0.456	0.786	False	False	0.479	0.000	bacteria	0	1	0	0	1.023	0.000	3.295	0.000	-5.434	0.000	-4.234	0.000	1V		
ERZ773086.16514-NODE-16514-length-2238-cov-6.913880	2238	phage	0.634	0.851	False	False	0.373	0.000	bacteria	0	1	0	0	2.076	0.000	3.740	0.000	-7.535	0.000	-5.578	0.000	1V		
ERZ773086.16517-NODE-16517-length-2238-cov-2.099863	2238	phage	0.096	0.861	False	False	0.556	0.000	bacteria	0	1	0	0	0.750	0.000	5.152	0.000	-7.785	0.000	-3.998	0.000	1V		
ERZ773086.16552-NODE-16552-length-2233-cov-2.569330	2233	phage	0.005	0.978	False	False	0.541	0.000	bacteria	0	1	0	0	-1.288	0.000	6.602	0.000	-6.855	0.000	-3.688	0.000	1V		
ERZ773086.16600-NODE-16600-length-2228-cov-2.560976	2228	phage	0.075	0.691	False	False	0.404	0.000	bacteria	0	1	0	0	-1.424	0.000	3.963	0.000	-3.402	0.000	-2.016	0.000	1V		
ERZ773086.16615-NODE-16615-length-2226-cov-1.549056	2226	phage	0.357	0.659	False	False	0.574	0.000	bacteria	0	1	0	0	1.507	0.000	4.145	0.000	-8.945	0.000	-4.039	0.000	1V		
ERZ773086.16614-NODE-16614-length-2226-cov-1.760940	2226	phage	0.037	0.974	False	False	0.408	0.000	bacteria	0	1	0	0	0.288	0.000	5.836	0.000	-7.469	0.000	-5.125	0.000	1V		
ERZ773086.16618-NODE-16618-length-2225-cov-5.067281	2225	phage	0.202	0.344	False	False	0.512	0.000	bacteria	0	1	0	0	1.353	0.000	4.805	0.000	-6.395	0.000	-3.240	0.000	1V		
ERZ773086.16642-NODE-16642-length-2223-cov-1.833948	2223	phage	0.422	0.653	False	False	0.347	0.000	bacteria	0	1	0	0	0.579	0.000	3.141	0.000	-4.949	0.000	-2.012	0.000	1V		
ERZ773086.16657-NODE-16657-length-2220-cov-3.376443	2220	phage	0.066	0.980	False	False	0.675	0.000	bacteria	0	1	0	0	0.978	0.000	5.824	0.000	-7.719	0.000	-4.598	0.000	1V		
ERZ773086.16660-NODE-16660-length-2220-cov-2.564434	2220	phage	0.920	0.810	False	False	0.405	0.000	bacteria	0	1	0	0	2.475	0.000	3.201	0.000	-4.199	0.000	-4.164	0.000	1V		
ERZ773086.16670-NODE-16670-length-2219-cov-2.128004	2219	phage	0.597	0.730	False	False	0.505	0.000	bacteria	0	1	0	0	1.230	0.000	3.057	0.000	-5.363	0.000	-3.422	0.000	1V		
ERZ773086.16705-NODE-16705-length-2215-cov-1.928704	2215	phage	0.206	0.671	False	False	0.399	0.000	bacteria	0	1	0	0	-0.066	0.000	3.516	0.000	-3.523	0.000	-2.918	0.000	1V		
ERZ773086.16723-NODE-16723-length-2213-cov-1.922150	2213	phage	0.161	0.861	False	False	0.601	0.000	bacteria	0	1	0	0	-1.173	0.000	3.221	0.000	-5.152	0.000	-1.650	0.000	1V		
ERZ773086.16767-NODE-16767-length-2206-cov-8.348210	2206	phage	0.430	0.768	False	False	0.344	0.000	bacteria	0	1	0	0	0.538	0.000	3.043	0.000	-4.953	0.000	-2.293	0.000	1V		
ERZ773086.16800-NODE-16800-length-2202-cov-6.926409	2202	phage	0.438	0.581	False	False	0.438	0.000	bacteria	0	1	0	0	1.004	0.000	3.369	0.000	-4.148	0.000	-3.561	0.000	1V		
ERZ773086.16822-NODE-16822-length-2199-cov-1.368004	2199	phage	1.000	0.670	False	False	0.469	0.000	bacteria	0	1	0	0	2.898	0.000	3.045	0.000	-6.238	0.000	-4.645	0.000	1V		
ERZ773086.16843-NODE-16843-length-2196-cov-5.971976	2196	phage	0.526	0.834	False	False	0.458	0.000	bacteria	0	1	0	0	1.282	0.000	3.318	0.000	-4.172	0.000	-4.465	0.000	1V	DTR	20.000
ERZ773086.16844-NODE-16844-length-2196-cov-3.025222	2196	phage	0.100	0.877	False	False	0.672	0.000	bacteria	0	1	0	0	0.154	0.000	4.531	0.000	-5.469	0.000	-3.867	0.000	1V		
ERZ773086.16850-NODE-16850-length-2195-cov-2.707944	2195	phage	0.563	0.748	False	False	0.478	0.000	bacteria	0	1	0	0	1.862	0.000	3.758	0.000	-5.840	0.000	-4.352	0.000	1V		
ERZ773086.16897-NODE-16897-length-2191-cov-1.784644	2191	phage	0.382	0.743	False	False	0.290	0.000	bacteria	0	1	0	0	0.880	0.000	3.438	0.000	-5.617	0.000	-3.855	0.000	1V		
ERZ773086.16906-NODE-16906-length-2190-cov-1.873068	2190	phage	0.044	0.904	False	False	0.393	0.000	bacteria	0	1	0	0	-1.476	0.000	4.449	0.000	-4.781	0.000	-2.045	0.000	1V		
ERZ773086.16965-NODE-16965-length-2183-cov-2.039004	2183	phage	0.978	0.581	False	False	0.421	0.000	bacteria	0	1	0	0	3.037	0.000	3.412	0.000	-7.074	0.000	-4.465	0.000	1V		
ERZ773086.16982-NODE-16982-length-2181-cov-2.501411	2181	phage	0.156	0.282	False	False	0.368	0.000	bacteria	0	1	0	0	-1.041	0.000	3.350	0.000	-2.002	0.000	-2.992	0.000	1V		
ERZ773086.17015-NODE-17015-length-2177-cov-2.431197	2177	phage	0.672	0.591	False	False	0.604	0.000	bacteria	0	1	0	0	1.791	0.000	3.348	0.000	-5.375	0.000	-4.785	0.000	1V		
ERZ773086.17075-NODE-17075-length-2170-cov-2.455319	2170	phage	0.315	0.749	False	False	0.315	0.000	bacteria	0	1	0	0	0.768	0.000	3.643	0.000	-6.746	0.000	-2.922	0.000	1V		
ERZ773086.17081-NODE-17081-length-2169-cov-8.547304	2169	phage	0.389	0.550	False	False	0.399	0.000	bacteria	0	1	0	0	0.513	0.000	3.094	0.000	-4.848	0.000	-3.201	0.000	1V		
ERZ773086.17085-NODE-17085-length-2169-cov-2.076632	2169	phage	0.441	0.924	False	False	0.421	0.000	bacteria	0	1	0	0	1.693	0.000	3.998	0.000	-5.855	0.000	-5.250	0.000	1V		
ERZ773086.17089-NODE-17089-length-2169-cov-1.681173	2169	phage	0.250	0.783	False	False	0.582	0.000	bacteria	0	1	0	0	1.814	0.000	4.953	0.000	-5.770	0.000	-5.605	0.000	1V		
ERZ773086.17141-NODE-17141-length-2165-cov-2.218957	2165	phage	0.653	0.410	False	False	0.485	0.000	bacteria	0	1	0	0	1.912	0.000	3.539	0.000	-6.504	0.000	-3.512	0.000	1V		
ERZ773086.17150-NODE-17150-length-2164-cov-2.307255	2164	phage	0.648	0.499	False	False	0.438	0.000	bacteria	0	1	0	0	1.700	0.000	3.350	0.000	-4.305	0.000	-4.004	0.000	1V		
ERZ773086.17152-NODE-17152-length-2164-cov-1.793267	2164	phage	0.037	0.937	False	False	0.536	0.000	bacteria	0	1	0	0	-0.354	0.000	5.242	0.000	-6.523	0.000	-3.688	0.000	1V		
ERZ773086.17167-NODE-17167-length-2163-cov-1.494782	2163	phage	0.372	0.990	False	False	0.443	0.000	bacteria	0	1	0	0	2.303	0.000	4.863	0.000	-6.465	0.000	-6.273	0.000	1V		
ERZ773086.17200-NODE-17200-length-2158-cov-2.330480	2158	phage	0.582	0.587	False	False	0.682	0.000	bacteria	0	1	0	0	1.200	0.000	3.125	0.000	-4.430	0.000	-2.604	0.000	1V		
ERZ773086.17212-NODE-17212-length-2157-cov-15.015699	2157	phage	0.318	0.779	False	False	0.608	0.000	bacteria	0	1	0	0	0.625	0.000	3.492	0.000	-6.465	0.000	-2.975	0.000	1V		
ERZ773086.17213-NODE-17213-length-2157-cov-13.232636	2157	phage	0.308	0.352	False	False	0.630	0.000	bacteria	0	1	0	0	0.261	0.000	3.215	0.000	-3.469	0.000	-3.691	0.000	1V		
ERZ773086.17223-NODE-17223-length-2156-cov-5.875773	2156	phage	0.359	0.752	False	False	0.403	0.000	bacteria	0	1	0	0	0.995	0.000	3.654	0.000	-5.309	0.000	-3.549	0.000	1V		
ERZ773086.17230-NODE-17230-length-2156-cov-1.478344	2156	phage	0.704	0.371	False	False	0.403	0.000	bacteria	0	1	0	0	1.591	0.000	3.068	0.000	-4.355	0.000	-4.297	0.000	1V		
ERZ773086.17253-NODE-17253-length-2153-cov-1.894662	2153	phage	0.627	0.523	False	False	0.480	0.000	bacteria	0	1	0	0	2.141	0.000	3.844	0.000	-7.945	0.000	-3.316	0.000	1V		
ERZ773086.17298-NODE-17298-length-2147-cov-3.914436	2147	phage	0.378	0.679	False	False	0.277	0.000	bacteria	0	1	0	0	1.054	0.000	3.625	0.000	-5.277	0.000	-3.760	0.000	1V		
ERZ773086.17331-NODE-17331-length-2143-cov-7.380268	2143	phage	0.058	0.677	False	False	0.459	0.000	bacteria	0	1	0	0	-1.684	0.000	3.957	0.000	-5.902	0.000	-2.104	0.000	1V		
ERZ773086.17355-NODE-17355-length-2140-cov-1.747242	2140	phage	0.471	0.916	False	False	0.444	0.000	bacteria	0	1	0	0	1.625	0.000	3.826	0.000	-4.902	0.000	-5.059	0.000	1V		
ERZ773086.17419-NODE-17419-length-2132-cov-57.297063	2132	phage	0.522	0.982	False	False	0.687	0.000	bacteria	0	1	0	0	1.753	0.000	3.781	0.000	-7.410	0.000	-4.293	0.000	1V		
ERZ773086.17448-NODE-17448-length-2130-cov-1.637590	2130	phage	0.015	0.940	False	False	0.460	0.000	bacteria	0	1	0	0	-0.852	0.000	5.836	0.000	-6.211	0.000	-3.576	0.000	1V		
ERZ773086.17519-NODE-17519-length-2121-cov-2.432236	2121	phage	0.327	0.519	False	False	0.285	0.000	bacteria	0	1	0	0	-0.412	0.000	3.141	0.000	-4.832	0.000	-0.708	0.000	1V		
ERZ773086.17538-NODE-17538-length-2118-cov-3.068347	2118	phage	0.549	0.448	False	False	0.389	0.000	bacteria	0	1	0	0	1.157	0.000	3.152	0.000	-4.914	0.000	-3.059	0.000	1V		
ERZ773086.17556-NODE-17556-length-2116-cov-2.118389	2116	phage	0.788	0.731	False	False	0.486	0.000	bacteria	0	1	0	0	1.894	0.000	3.123	0.000	-9.812	0.000	-3.010	0.000	1V		
ERZ773086.17612-NODE-17612-length-2109-cov-1.873418	2109	phage	0.066	0.900	False	False	0.630	0.000	bacteria	0	1	0	0	1.312	0.000	6.160	0.000	-6.945	0.000	-5.871	0.000	1V		
ERZ773086.17621-NODE-17621-length-2108-cov-2.027764	2108	phage	0.065	0.938	False	False	0.353	0.000	bacteria	0	1	0	0	-0.404	0.000	4.547	0.000	-6.172	0.000	-3.414	0.000	1V		
ERZ773086.17617-NODE-17617-length-2108-cov-7.882124	2108	phage	0.015	0.983	False	False	0.319	0.000	bacteria	0	1	0	0	-0.574	0.000	6.016	0.000	-7.516	0.000	-5.312	0.000	1V		
ERZ773086.17650-NODE-17650-length-2104-cov-60.218643	2104	phage	0.217	0.750	False	False	0.584	0.000	bacteria	0	1	0	0	0.506	0.000	3.930	0.000	-6.660	0.000	-2.707	0.000	1V		
ERZ773086.17667-NODE-17667-length-2103-cov-1.637695	2103	phage	0.059	0.848	False	False	0.542	0.000	bacteria	0	1	0	0	0.148	0.000	5.215	0.000	-7.664	0.000	-2.900	0.000	1V		
ERZ773086.17690-NODE-17690-length-2099-cov-3.536204	2099	phage	0.357	0.785	False	False	0.339	0.000	bacteria	0	1	0	0	0.723	0.000	3.420	0.000	-6.488	0.000	-2.938	0.000	1V		
ERZ773086.17694-NODE-17694-length-2098-cov-30.701419	2098	phage	0.351	0.760	False	False	0.294	0.000	bacteria	0	1	0	0	0.775	0.000	3.469	0.000	-7.828	0.000	-3.416	0.000	1V		
ERZ773086.17708-NODE-17708-length-2097-cov-2.263467	2097	phage	0.560	0.400	False	False	0.537	0.000	bacteria	0	1	0	0	1.191	0.000	3.121	0.000	-5.207	0.000	-3.984	0.000	1V		
ERZ773086.17751-NODE-17751-length-2091-cov-2.260806	2091	phage	0.036	0.938	False	False	0.604	0.000	bacteria	0	1	0	0	0.885	0.000	6.449	0.000	-7.238	0.000	-6.176	0.000	1V		
ERZ773086.17761-NODE-17761-length-2090-cov-1.365111	2090	phage	0.010	0.997	False	False	0.499	0.000	bacteria	0	1	0	0	-0.641	0.000	6.441	0.000	-6.938	0.000	-3.928	0.000	1V		
ERZ773086.17768-NODE-17768-length-2089-cov-1.646018	2089	phage	0.136	0.766	False	False	0.607	0.000	bacteria	0	1	0	0	0.074	0.000	4.066	0.000	-5.066	0.000	-4.164	0.000	1V		
ERZ773086.17806-NODE-17806-length-2085-cov-2.981281	2085	phage	0.452	0.449	False	False	0.258	0.000	bacteria	0	1	0	0	0.888	0.000	3.279	0.000	-6.609	0.000	-2.150	0.000	1V		
ERZ773086.17859-NODE-17859-length-2080-cov-2.169877	2080	phage	0.327	0.808	False	False	0.449	0.000	bacteria	0	1	0	0	0.977	0.000	3.734	0.000	-5.875	0.000	-6.195	0.000	1V		
ERZ773086.17874-NODE-17874-length-2078-cov-1.945625	2078	phage	0.002	0.998	False	False	0.470	0.000	archaea	0	1	0	0	-2.871	0.000	7.254	0.000	-8.727	0.000	-2.166	0.000	1V		
ERZ773086.17880-NODE-17880-length-2077-cov-4.454995	2077	phage	0.685	0.545	False	False	0.457	0.000	bacteria	0	1	0	0	1.545	0.000	3.117	0.000	-8.688	0.000	-2.713	0.000	1V		
ERZ773086.17910-NODE-17910-length-2073-cov-36.938057	2073	phage	0.679	0.607	False	False	0.408	0.000	bacteria	0	1	0	0	2.131	0.000	3.660	0.000	-6.062	0.000	-4.590	0.000	1V		
ERZ773086.17945-NODE-17945-length-2070-cov-2.324566	2070	phage	0.000	0.991	False	False	0.378	0.000	bacteria	0	1	0	0	-2.807	0.000	7.730	0.000	-7.930	0.000	-5.660	0.000	1V		
ERZ773086.17960-NODE-17960-length-2068-cov-1.701937	2068	phage	0.375	0.605	False	False	0.380	0.000	bacteria	0	1	0	0	0.616	0.000	3.246	0.000	-4.621	0.000	-3.234	0.000	1V		
ERZ773086.18012-NODE-18012-length-2064-cov-2.218517	2064	phage	0.011	0.972	False	False	0.496	0.000	bacteria	0	1	0	0	-1.296	0.000	5.680	0.000	-6.285	0.000	-4.613	0.000	1V		
ERZ773086.18023-NODE-18023-length-2063-cov-2.721116	2063	phage	0.046	0.934	False	False	0.375	0.000	bacteria	0	1	0	0	-0.059	0.000	5.281	0.000	-7.109	0.000	-3.770	0.000	1V		
ERZ773086.18031-NODE-18031-length-2062-cov-2.236672	2062	phage	0.142	0.769	False	False	0.648	0.000	bacteria	0	1	0	0	1.509	0.000	5.402	0.000	-7.121	0.000	-4.727	0.000	1V		
ERZ773086.18037-NODE-18037-length-2061-cov-27.500499	2061	phage	0.374	0.883	False	False	0.404	0.000	bacteria	0	1	0	0	1.291	0.000	3.859	0.000	-4.699	0.000	-5.516	0.000	1V		
ERZ773086.18054-NODE-18054-length-2060-cov-1.982544	2060	phage	0.339	0.711	False	False	0.593	0.000	bacteria	0	1	0	0	2.461	0.000	5.164	0.000	-6.715	0.000	-5.660	0.000	1V		
ERZ773086.18057-NODE-18057-length-2060-cov-1.711721	2060	phage	0.005	0.992	False	False	0.465	0.000	bacteria	0	1	0	0	-2.107	0.000	5.914	0.000	-7.309	0.000	-4.566	0.000	1V		
ERZ773086.18084-NODE-18084-length-2057-cov-2.786713	2057	phage	0.723	0.791	False	False	0.465	0.000	bacteria	0	1	0	0	2.078	0.000	3.475	0.000	-5.180	0.000	-5.121	0.000	1V		
ERZ773086.18142-NODE-18142-length-2051-cov-2.274048	2051	phage	0.129	0.303	False	False	0.283	0.000	bacteria	0	1	0	0	-0.726	0.000	3.982	0.000	-6.773	0.000	-1.069	0.000	1V		
ERZ773086.18159-NODE-18159-length-2050-cov-2.166416	2050	phage	0.008	0.995	False	False	0.529	0.000	bacteria	0	1	0	0	-0.658	0.000	6.789	0.000	-7.621	0.000	-3.732	0.000	1V		
ERZ773086.18162-NODE-18162-length-2050-cov-1.854135	2050	phage	0.089	0.884	False	False	0.561	0.000	bacteria	0	1	0	0	1.930	0.000	6.414	0.000	-8.945	0.000	-5.699	0.000	1V		
ERZ773086.18166-NODE-18166-length-2049-cov-11.787362	2049	phage	0.956	0.616	False	False	0.442	0.000	bacteria	0	1	0	0	2.541	0.000	3.062	0.000	-5.918	0.000	-5.223	0.000	1V		
