contig_id	length	prediction	entropy	reliability_score	host_contam	prophage_contam	G+C	N%	prediction_2	#_bacteria_windows	#_phage_windows	#_eukarya_windows	#_archaea_windows	bacteria_score	bacteria_var	phage_score	phage_var	eukarya_score	eukarya_var	archaea_score	archaea_var	window_summary	terminal_repeats	repeat_length
ERZ773086.1852-NODE-1852-length-12658-cov-12.068158	12658	non-phage	0.114	0.981	False	True	0.698	0.000		6	0	0	0	5.410	1.876	-1.210	0.899	-7.016	1.212	-2.516	2.965	6n		
ERZ773086.1853-NODE-1853-length-12657-cov-9.710998	12657	non-phage	0.122	0.928	False	False	0.524	0.000		6	0	0	0	5.805	0.317	1.248	0.495	-8.281	2.670	-3.439	2.117	6n	DTR	16.000
ERZ773086.1851-NODE-1851-length-12662-cov-61.936940	12662	non-phage	0.197	0.921	False	True	0.399	0.000		5	1	0	0	4.484	3.877	0.366	2.666	-6.602	2.057	-4.090	1.894	1n1V4n		
ERZ773086.1854-NODE-1854-length-12648-cov-2.381085	12648	non-phage	0.640	0.767	False	False	0.467	0.000		4	2	0	0	2.484	0.593	1.765	1.704	-4.523	1.036	-2.895	1.909	1V3n1V1n		
ERZ773086.1855-NODE-1855-length-12646-cov-3.715432	12646	non-phage	0.344	0.733	False	True	0.316	0.000		5	0	0	1	3.193	1.722	-1.299	0.259	-6.645	0.753	-0.353	1.877	6n		
ERZ773086.1856-NODE-1856-length-12643-cov-2.938831	12643	non-phage	0.888	0.637	False	True	0.374	0.000		3	2	0	1	0.888	2.004	0.636	4.082	-4.035	5.215	0.280	2.434	3n2V1n		
ERZ773086.1857-NODE-1857-length-12636-cov-4.944043	12636	non-phage	0.152	0.943	False	True	0.517	0.000		6	0	0	0	5.387	0.517	0.875	0.949	-6.133	6.172	-5.332	0.493	6n		
ERZ773086.1858-NODE-1858-length-12635-cov-4.736407	12635	non-phage	0.575	0.865	False	True	0.287	0.000		5	0	0	1	2.973	1.024	-0.414	0.723	-6.727	0.346	-0.417	3.021	6n	DTR	13.000
ERZ773086.1859-NODE-1859-length-12632-cov-4.836209	12632	non-phage	0.191	0.958	False	True	0.495	0.000		6	0	0	0	5.176	0.874	0.120	1.755	-8.203	1.353	-2.982	0.311	6n		
ERZ773086.1861-NODE-1861-length-12625-cov-72.053620	12625	non-phage	0.289	0.905	False	True	0.410	0.000		5	1	0	0	4.074	2.031	0.722	2.059	-5.453	3.092	-3.248	1.508	2n1V3n		
ERZ773086.1860-NODE-1860-length-12631-cov-5.304787	12631	non-phage	0.744	0.652	False	False	0.333	0.000		4	2	0	0	2.451	0.887	1.475	0.980	-4.414	0.698	-2.832	1.164	3n2V1n		
ERZ773086.1862-NODE-1862-length-12612-cov-8.116668	12612	non-phage	0.409	0.866	False	False	0.430	0.000		4	2	0	0	4.316	2.146	1.416	1.304	-6.215	2.252	-3.494	1.358	2V4n		
ERZ773086.1864-NODE-1864-length-12594-cov-4.384241	12594	non-phage	0.115	0.948	False	True	0.682	0.000		6	0	0	0	4.547	0.164	-0.323	1.150	-6.652	1.410	-2.986	2.738	6n		
ERZ773086.1863-NODE-1863-length-12607-cov-2.917145	12607	non-phage	0.048	0.966	False	True	0.429	0.000		6	0	0	0	5.219	0.500	-1.063	0.531	-4.609	1.321	-1.983	0.531	6n		
ERZ773086.1866-NODE-1866-length-12584-cov-25.606433	12584	non-phage	1.155	0.674	False	True	0.601	0.000		4	0	0	2	1.618	1.528	-0.535	0.347	-3.330	6.902	0.277	1.040	6n		
ERZ773086.1865-NODE-1865-length-12590-cov-8.957639	12590	non-phage	0.568	0.863	False	True	0.360	0.000		4	1	0	1	2.656	1.329	0.242	2.195	-6.070	2.000	-1.084	6.008	1V5n		
ERZ773086.1867-NODE-1867-length-12582-cov-37.925601	12582	non-phage	0.169	0.961	False	False	0.471	0.000		6	0	0	0	5.500	0.286	1.361	0.640	-7.652	2.438	-5.453	0.570	6n		
ERZ773086.1869-NODE-1869-length-12576-cov-3.031387	12576	phage	0.984	0.379	False	False	0.513	0.000	bacteria	0	5	1	0	-0.488	0.715	1.811	0.901	-2.383	2.572	-1.522	4.832	5V1n		
ERZ773086.1870-NODE-1870-length-12568-cov-4.436106	12568	non-phage	0.203	0.929	False	True	0.307	0.000		6	0	0	0	3.910	0.350	-0.534	0.554	-6.746	1.068	-1.305	0.453	6n		
ERZ773086.1868-NODE-1868-length-12579-cov-13.317311	12579	non-phage	0.588	0.771	False	False	0.409	0.000		5	1	0	0	3.576	3.248	1.208	0.353	-4.793	2.221	-3.215	0.876	1V5n		
ERZ773086.1871-NODE-1871-length-12567-cov-6.421196	12567	non-phage	0.243	0.908	False	True	0.350	0.000		6	0	0	0	4.141	0.905	0.046	0.979	-5.383	10.250	-3.291	1.611	6n		
ERZ773086.1872-NODE-1872-length-12567-cov-4.903613	12567	non-phage	0.605	0.683	False	True	0.304	0.000		4	2	0	0	2.209	1.652	0.302	6.254	-6.023	0.689	-1.149	0.800	3n2V1n		
ERZ773086.1873-NODE-1873-length-12563-cov-3.228254	12563	non-phage	0.841	0.550	False	True	0.605	0.000		5	0	1	0	2.279	0.780	-0.114	0.690	-1.877	9.328	-2.121	1.067	6n		
ERZ773086.1874-NODE-1874-length-12548-cov-18.079084	12548	non-phage	0.024	0.942	False	False	0.549	0.000		6	0	0	0	6.910	0.396	0.648	0.402	-8.531	2.854	-3.256	0.425	6n		
ERZ773086.1875-NODE-1875-length-12545-cov-29.775020	12545	non-phage	0.473	0.828	False	False	0.402	0.000		5	1	0	0	3.746	0.889	1.396	0.562	-5.094	1.573	-4.098	0.844	1n1V4n		
ERZ773086.1876-NODE-1876-length-12544-cov-2.707182	12544	non-phage	0.037	0.966	False	True	0.474	0.000		6	0	0	0	6.191	0.267	0.289	0.875	-8.047	1.360	-3.645	0.680	6n		
ERZ773086.1878-NODE-1878-length-12532-cov-3.310652	12532	non-phage	0.014	0.988	False	True	0.392	0.000		6	0	0	0	6.832	0.140	0.041	0.127	-8.484	2.580	-4.055	0.452	6n		
ERZ773086.1877-NODE-1877-length-12543-cov-64.856342	12543	non-phage	0.171	0.936	False	True	0.390	0.000		6	0	0	0	4.828	1.706	0.099	0.215	-5.805	3.434	-3.074	0.807	6n		
ERZ773086.1879-NODE-1879-length-12530-cov-143.405932	12530	phage	0.819	0.724	False	False	0.639	0.000	bacteria	3	3	0	0	2.088	0.886	2.164	0.572	-5.234	3.891	-3.723	2.139	3n3V		
ERZ773086.1880-NODE-1880-length-12527-cov-31.691790	12527	non-phage	0.259	0.896	False	False	0.371	0.000		6	0	0	0	4.086	0.424	0.696	0.127	-5.270	2.750	-3.268	0.456	6n		
ERZ773086.1881-NODE-1881-length-12526-cov-2.422420	12526	non-phage	0.130	0.897	False	True	0.452	0.000		6	0	0	0	5.242	0.982	0.685	1.136	-4.031	2.520	-3.576	1.081	6n		
ERZ773086.1882-NODE-1882-length-12516-cov-3.019902	12516	non-phage	0.781	0.448	False	True	0.628	0.000		5	0	1	0	2.000	2.352	-0.087	0.718	-1.090	3.031	-2.113	1.963	6n		
ERZ773086.1883-NODE-1883-length-12508-cov-8.149281	12508	non-phage	0.579	0.740	False	True	0.369	0.000		4	2	0	0	2.844	2.422	1.481	1.644	-4.754	2.574	-2.721	1.621	4n2V		
ERZ773086.1884-NODE-1884-length-12502-cov-13.919097	12502	non-phage	0.470	0.822	False	True	0.636	0.000		4	2	0	0	3.740	2.871	0.687	2.137	-5.945	2.506	-3.762	0.673	2n2V2n		
ERZ773086.1885-NODE-1885-length-12502-cov-12.386760	12502	non-phage	0.601	0.709	False	True	0.406	0.000		6	0	0	0	3.389	1.686	0.252	0.982	-2.988	7.184	-2.568	0.750	6n		
ERZ773086.1886-NODE-1886-length-12499-cov-9.666024	12499	non-phage	0.199	0.872	False	True	0.441	0.000		6	0	0	0	4.945	1.110	0.463	0.762	-4.609	1.608	-3.518	0.818	6n		
ERZ773086.1887-NODE-1887-length-12498-cov-12.948083	12498	non-phage	0.230	0.968	False	True	0.578	0.000		5	0	0	1	3.977	0.854	-0.556	1.498	-8.820	5.102	-0.546	3.709	6n		
ERZ773086.1888-NODE-1888-length-12495-cov-3.695981	12495	non-phage	0.124	0.868	False	True	0.306	0.000		6	0	0	0	4.148	0.404	-0.976	0.332	-6.578	0.334	-1.498	0.313	6n		
ERZ773086.1889-NODE-1889-length-12493-cov-4.800933	12493	non-phage	0.029	0.969	False	True	0.679	0.000		6	0	0	0	5.445	0.758	-1.327	0.378	-6.379	1.441	-3.346	2.162	6n		
ERZ773086.1890-NODE-1890-length-12490-cov-11.958504	12490	non-phage	0.401	0.872	False	True	0.651	0.000		6	0	0	0	3.879	1.085	0.748	0.976	-6.523	0.581	-3.594	0.092	6n		
ERZ773086.1891-NODE-1891-length-12484-cov-3.599485	12484	non-phage	0.184	0.925	False	True	0.472	0.000		6	0	0	0	5.383	1.332	0.326	1.311	-7.453	0.581	-2.887	0.733	6n		
ERZ773086.1892-NODE-1892-length-12483-cov-71.981413	12483	non-phage	0.095	0.934	False	True	0.663	0.000		6	0	0	0	4.449	0.101	-0.891	1.062	-6.121	2.773	-2.264	2.779	6n		
ERZ773086.1893-NODE-1893-length-12482-cov-5.202060	12482	non-phage	0.237	0.799	False	False	0.397	0.000		5	1	0	0	4.184	1.836	1.137	1.096	-5.109	1.010	-3.041	0.299	5n1V		
ERZ773086.1894-NODE-1894-length-12470-cov-13.185501	12470	non-phage	0.105	0.981	False	True	0.695	0.000		6	0	0	0	5.566	1.644	-1.300	2.102	-8.445	1.498	-2.619	1.532	6n		
ERZ773086.1895-NODE-1895-length-12469-cov-3.140889	12469	non-phage	0.767	0.562	False	True	0.628	0.000		3	2	1	0	2.223	2.096	-0.155	2.262	-1.565	8.547	-2.502	1.458	4n2V		
ERZ773086.1896-NODE-1896-length-12468-cov-12.642472	12468	non-phage	0.044	0.990	False	True	0.708	0.000		6	0	0	0	6.129	1.429	-1.223	1.381	-8.820	1.536	-3.348	0.368	6n		
ERZ773086.1897-NODE-1897-length-12460-cov-5.907940	12460	non-phage	0.239	0.960	False	True	0.301	0.000		6	0	0	0	4.117	0.510	-1.634	1.217	-6.664	0.844	-0.462	1.720	6n		
ERZ773086.1900-NODE-1900-length-12431-cov-3.012120	12431	non-phage	0.831	0.489	False	True	0.611	0.000		4	0	2	0	1.722	1.202	-0.926	1.097	-0.082	8.102	-2.059	2.330	6n		
ERZ773086.1898-NODE-1898-length-12457-cov-14.935978	12457	non-phage	0.066	0.784	False	True	0.597	0.000		6	0	0	0	5.707	0.847	-1.976	6.234	-7.969	0.995	-3.275	0.577	6n		
ERZ773086.1899-NODE-1899-length-12444-cov-5.353539	12444	non-phage	0.010	0.994	False	True	0.664	0.000		6	0	0	0	6.582	0.667	-1.684	0.712	-8.625	1.656	-3.223	0.628	6n		
ERZ773086.1901-NODE-1901-length-12428-cov-38.161561	12428	non-phage	0.209	0.949	False	False	0.563	0.000		6	0	0	0	4.367	1.209	0.351	0.271	-5.840	1.186	-2.197	1.358	6n		
ERZ773086.1902-NODE-1902-length-12427-cov-2.720660	12427	non-phage	0.465	0.823	False	True	0.622	0.000		5	1	0	0	2.998	2.004	0.939	3.330	-5.312	3.682	-2.682	2.893	1n1V4n		
ERZ773086.1903-NODE-1903-length-12416-cov-2.770002	12416	non-phage	0.733	0.583	False	True	0.370	0.000		4	0	1	1	2.420	3.316	-0.040	0.542	-2.451	6.098	-1.083	2.408	6n		
ERZ773086.1904-NODE-1904-length-12406-cov-58.532184	12406	non-phage	0.673	0.718	False	True	0.495	0.000		6	0	0	0	2.693	0.771	-0.109	0.627	-3.082	2.990	-1.089	1.300	6n		
ERZ773086.1905-NODE-1905-length-12404-cov-5.540854	12404	non-phage	0.371	0.737	False	False	0.425	0.000		6	0	0	0	4.055	1.169	0.902	0.462	-4.887	2.410	-2.936	0.607	6n	ITR	13.000
ERZ773086.1906-NODE-1906-length-12396-cov-3.867515	12396	non-phage	0.238	0.892	False	True	0.298	0.000		5	1	0	0	3.709	2.506	-0.521	4.078	-6.570	2.281	-1.481	0.747	4n1V1n		
ERZ773086.1907-NODE-1907-length-12390-cov-46.749980	12390	non-phage	0.463	0.784	False	True	0.629	0.000		6	0	0	0	3.695	1.388	0.436	1.231	-4.555	5.398	-3.293	0.170	6n		
ERZ773086.1908-NODE-1908-length-12382-cov-3.420703	12382	non-phage	0.297	0.941	False	True	0.378	0.000		5	1	0	0	4.543	1.698	1.307	3.211	-6.039	3.746	-3.885	2.754	2n1V3n		
ERZ773086.1909-NODE-1909-length-12381-cov-5.214181	12381	phage	0.626	0.698	False	False	0.573	0.000	bacteria	2	4	0	0	1.542	1.382	2.447	0.726	-6.066	1.971	-3.266	0.781	3V1n1V1n		
ERZ773086.1910-NODE-1910-length-12377-cov-8.073284	12377	non-phage	0.150	0.948	False	True	0.652	0.000		6	0	0	0	4.574	0.934	-0.837	1.528	-6.418	2.887	-2.938	0.558	6n		
ERZ773086.1911-NODE-1911-length-12377-cov-4.769193	12377	non-phage	0.130	0.977	False	True	0.670	0.000		6	0	0	0	4.859	0.901	-0.415	0.955	-6.832	1.108	-2.984	1.316	6n	DTR	13.000
ERZ773086.1912-NODE-1912-length-12367-cov-3.320988	12367	non-phage	0.854	0.617	False	True	0.344	0.000		4	1	0	1	2.369	1.354	0.441	0.974	-3.775	4.102	-0.958	1.996	2n1V3n		
ERZ773086.1914-NODE-1914-length-12351-cov-13.287329	12351	non-phage	0.026	0.977	False	True	0.690	0.000		6	0	0	0	6.238	1.123	-1.926	0.815	-7.148	2.604	-2.992	0.288	6n		
ERZ773086.1915-NODE-1915-length-12345-cov-17.381611	12345	non-phage	0.057	0.949	False	False	0.562	0.000		6	0	0	0	6.516	0.219	1.046	0.733	-7.105	0.523	-3.619	0.429	6n		
ERZ773086.1913-NODE-1913-length-12356-cov-80.217137	12356	non-phage	0.515	0.722	False	True	0.424	0.000		5	1	0	0	3.695	2.678	0.877	1.354	-3.818	1.848	-3.195	0.495	4n1V1n		
ERZ773086.1916-NODE-1916-length-12340-cov-41.482051	12340	non-phage	0.233	0.915	False	True	0.558	0.000		5	1	0	0	5.113	1.555	1.009	1.038	-5.941	0.670	-3.758	0.359	3n1V2n		
ERZ773086.1917-NODE-1917-length-12340-cov-13.648514	12340	non-phage	0.088	0.970	False	False	0.499	0.000		6	0	0	0	5.906	0.431	1.170	0.162	-6.094	1.219	-3.455	0.474	6n	ITR	13.000
ERZ773086.1919-NODE-1919-length-12335-cov-4.972150	12335	non-phage	0.365	0.917	False	True	0.633	0.000		5	0	0	1	3.998	4.441	-1.081	3.314	-5.852	11.133	-2.232	3.012	6n		
ERZ773086.1920-NODE-1920-length-12334-cov-44.384966	12334	non-phage	0.459	0.841	False	True	0.570	0.000		4	2	0	0	3.479	1.646	1.500	2.100	-5.199	1.667	-3.449	1.329	2n1V1n1V1n		
ERZ773086.1918-NODE-1918-length-12335-cov-41.334283	12335	non-phage	0.312	0.903	False	True	0.548	0.000		6	0	0	0	4.645	1.521	0.770	0.884	-5.668	1.359	-3.586	0.521	6n		
ERZ773086.1921-NODE-1921-length-12333-cov-5.627790	12333	non-phage	0.287	0.785	False	True	0.632	0.000		5	0	1	0	3.902	5.133	-1.319	2.301	-4.430	20.203	-2.922	2.838	6n		
ERZ773086.1922-NODE-1922-length-12327-cov-8.325864	12327	non-phage	0.094	0.956	False	True	0.444	0.000		6	0	0	0	5.441	1.219	-0.170	0.689	-5.008	2.773	-2.666	1.062	6n		
ERZ773086.1923-NODE-1923-length-12324-cov-4.069443	12324	phage	0.023	0.910	False	False	0.578	0.000	bacteria	0	6	0	0	-0.914	0.216	5.734	0.612	-6.621	0.704	-2.818	0.536	6V		
ERZ773086.1924-NODE-1924-length-12321-cov-22.451492	12321	non-phage	0.468	0.668	False	False	0.352	0.000		2	4	0	0	2.207	5.926	1.742	1.707	-4.574	2.096	-3.066	0.438	1n4V1n		
ERZ773086.1925-NODE-1925-length-12316-cov-2.750510	12316	non-phage	0.259	0.876	False	False	0.387	0.000		5	1	0	0	4.586	2.375	1.454	1.252	-6.523	1.283	-4.211	0.636	1V5n		
ERZ773086.1926-NODE-1926-length-12315-cov-12.979935	12315	non-phage	0.273	0.924	False	True	0.566	0.000		6	0	0	0	4.480	1.111	-0.377	2.738	-8.828	1.027	-1.507	2.123	6n		
ERZ773086.1927-NODE-1927-length-12315-cov-5.304160	12315	non-phage	0.324	0.897	False	True	0.303	0.000		6	0	0	0	3.787	0.373	0.234	1.050	-5.895	0.277	-1.750	0.949	6n		
ERZ773086.1928-NODE-1928-length-12314-cov-39.651277	12314	non-phage	0.382	0.928	False	False	0.576	0.000		6	0	0	0	4.512	1.001	1.596	0.455	-6.125	0.515	-4.223	0.394	6n		
ERZ773086.1930-NODE-1930-length-12297-cov-13.481866	12297	non-phage	0.661	0.650	False	False	0.326	0.000		4	2	0	0	2.742	0.889	1.160	0.641	-4.188	2.133	-3.053	0.927	2n2V2n		
ERZ773086.1931-NODE-1931-length-12288-cov-15.672035	12288	non-phage	0.638	0.761	False	False	0.638	0.000		5	1	0	0	3.078	0.923	1.243	0.749	-4.781	4.180	-3.633	0.535	4n1V1n		
ERZ773086.1929-NODE-1929-length-12306-cov-2.711452	12306	non-phage	1.042	0.371	False	True	0.612	0.000		4	0	2	0	1.718	1.586	-0.230	1.036	-0.471	3.648	-2.854	1.104	6n		
ERZ773086.1932-NODE-1932-length-12285-cov-6.265331	12285	non-phage	0.174	0.879	False	True	0.312	0.000		5	0	0	0	3.891	0.355	-1.168	0.787	-6.852	0.839	-0.808	0.090	5n		
ERZ773086.1933-NODE-1933-length-12283-cov-13.671901	12283	non-phage	0.596	0.856	False	True	0.641	0.000		5	0	0	0	3.549	1.546	0.930	2.086	-6.555	1.188	-3.965	0.736	5n		
ERZ773086.1935-NODE-1935-length-12278-cov-13.521640	12278	non-phage	0.282	0.836	False	True	0.412	0.000		5	0	0	0	4.195	1.279	0.397	0.808	-3.807	0.728	-3.066	0.572	5n		
ERZ773086.1934-NODE-1934-length-12281-cov-38.026256	12281	non-phage	0.399	0.929	False	True	0.592	0.000		4	1	0	0	3.580	0.875	0.812	1.756	-6.832	0.669	-1.844	1.188	4n1V		
ERZ773086.1937-NODE-1937-length-12270-cov-10.499059	12270	non-phage	0.014	0.980	False	True	0.710	0.000		5	0	0	0	6.207	0.476	-1.870	0.995	-7.938	0.244	-3.961	0.071	5n		
ERZ773086.1936-NODE-1936-length-12274-cov-9.488174	12274	non-phage	0.027	0.967	False	True	0.742	0.000		5	0	0	0	5.918	0.810	-1.339	1.699	-7.988	0.558	-4.152	0.220	5n	DTR	14.000
ERZ773086.1939-NODE-1939-length-12259-cov-2.406588	12259	non-phage	0.152	0.956	False	True	0.525	0.000		5	0	0	0	4.469	0.634	0.095	0.344	-6.859	2.967	-1.937	0.766	5n		
ERZ773086.1938-NODE-1938-length-12259-cov-16.618158	12259	non-phage	0.365	0.848	False	False	0.419	0.000		4	1	0	0	3.648	2.672	0.946	0.580	-4.926	2.002	-2.809	3.008	1n1V3n		
ERZ773086.1940-NODE-1940-length-12254-cov-4.909993	12254	non-phage	0.018	0.981	False	True	0.678	0.000		5	0	0	0	5.500	0.291	-1.693	0.179	-6.668	0.484	-2.471	0.185	5n		
ERZ773086.1944-NODE-1944-length-12251-cov-2.843063	12251	non-phage	0.378	0.836	False	False	0.434	0.000		4	1	0	0	4.332	1.665	1.705	1.007	-7.188	1.225	-4.410	0.701	1V4n		
ERZ773086.1943-NODE-1943-length-12251-cov-3.655707	12251	phage	0.768	0.717	False	False	0.494	0.000	bacteria	1	4	0	0	3.186	0.668	4.023	1.463	-7.746	1.071	-4.906	0.548	1V1n3V		
ERZ773086.1941-NODE-1941-length-12254-cov-4.847201	12254	non-phage	0.081	0.970	False	True	0.688	0.000		5	0	0	0	5.105	0.970	-0.745	0.992	-7.145	1.910	-3.316	0.223	5n		
ERZ773086.1942-NODE-1942-length-12253-cov-12.431956	12253	non-phage	0.116	0.947	False	True	0.683	0.000		5	0	0	0	4.945	0.779	-0.346	0.762	-6.344	4.484	-3.189	0.158	5n		
ERZ773086.1946-NODE-1946-length-12242-cov-3.023139	12242	non-phage	0.767	0.595	False	False	0.393	0.000		1	0	0	4	1.085	0.692	-0.892	1.034	-3.811	0.468	1.790	2.082	5n		
ERZ773086.1945-NODE-1945-length-12244-cov-44.589548	12244	non-phage	0.306	0.907	False	False	0.582	0.000		4	1	0	0	4.676	2.193	1.400	0.981	-5.266	0.710	-3.781	0.066	3n1V1n		
ERZ773086.1947-NODE-1947-length-12234-cov-5.649479	12234	non-phage	0.281	0.939	False	False	0.361	0.000		5	0	0	0	4.129	0.886	0.789	0.069	-6.051	6.520	-4.020	1.062	5n		
ERZ773086.1949-NODE-1949-length-12226-cov-8.011585	12226	non-phage	0.534	0.785	False	False	0.416	0.000		4	1	0	0	3.910	1.304	1.613	0.845	-6.316	0.305	-3.543	0.300	2n1V2n		
ERZ773086.1948-NODE-1948-length-12231-cov-3.259363	12231	non-phage	0.664	0.698	False	False	0.402	0.000		4	0	0	1	3.139	2.584	0.909	0.766	-5.055	0.688	-2.178	2.430	5n		
ERZ773086.1951-NODE-1951-length-12223-cov-6.030079	12223	non-phage	0.171	0.916	False	True	0.710	0.000		5	0	0	0	5.172	1.014	0.292	0.665	-8.000	3.945	-4.371	0.298	5n		
ERZ773086.1950-NODE-1950-length-12224-cov-3.025228	12224	non-phage	0.883	0.657	False	True	0.377	0.000		2	0	0	3	1.693	0.437	-1.145	1.623	-3.596	1.344	1.169	2.305	5n		
ERZ773086.1952-NODE-1952-length-12220-cov-9.875462	12220	non-phage	0.078	0.965	False	True	0.429	0.000		5	0	0	0	5.223	0.365	0.232	0.391	-5.141	0.631	-3.135	0.612	5n		
ERZ773086.1954-NODE-1954-length-12209-cov-12.769870	12209	non-phage	0.196	0.985	False	True	0.579	0.000		5	0	0	0	4.445	0.196	-0.569	1.586	-10.414	0.768	-0.727	1.803	5n		
ERZ773086.1956-NODE-1956-length-12199-cov-79.872859	12199	non-phage	0.145	0.941	False	True	0.427	0.000		5	0	0	0	5.059	0.645	-0.306	1.278	-5.148	1.604	-2.227	0.385	5n		
ERZ773086.1953-NODE-1953-length-12212-cov-13.095336	12212	non-phage	0.461	0.770	False	True	0.383	0.000		4	1	0	0	4.125	1.738	0.990	1.371	-4.258	4.117	-3.367	0.842	1V4n		
ERZ773086.1955-NODE-1955-length-12206-cov-7.327216	12206	non-phage	0.623	0.500	False	False	0.426	0.000		1	1	0	3	0.336	2.256	-0.377	4.562	-4.184	0.764	0.922	1.771	1V4n		
ERZ773086.1958-NODE-1958-length-12190-cov-38.709683	12190	non-phage	0.101	0.925	False	False	0.470	0.000		5	0	0	0	6.074	0.404	0.887	0.833	-6.457	1.093	-4.484	1.955	5n		
ERZ773086.1957-NODE-1957-length-12198-cov-4.074776	12198	non-phage	0.350	0.733	False	True	0.423	0.000		4	1	0	0	3.844	2.750	1.104	1.487	-4.973	3.123	-2.777	1.694	1V4n		
ERZ773086.1959-NODE-1959-length-12189-cov-5.202406	12189	non-phage	1.045	0.446	False	True	0.477	0.000		4	1	0	0	1.741	0.556	0.524	1.361	-1.354	3.375	-2.900	1.179	1n1V3n	ITR	13.000
ERZ773086.1961-NODE-1961-length-12183-cov-17.272922	12183	non-phage	0.048	0.932	False	False	0.549	0.000		5	0	0	0	6.512	0.631	1.062	0.207	-7.535	1.586	-3.598	1.633	5n	ITR	15.000
ERZ773086.1963-NODE-1963-length-12182-cov-17.047580	12182	non-phage	0.381	0.890	False	True	0.616	0.000		4	1	0	0	2.906	1.695	1.024	1.345	-6.445	0.714	-2.703	1.916	1n1V3n		
ERZ773086.1962-NODE-1962-length-12183-cov-4.596966	12183	non-phage	0.364	0.868	False	True	0.298	0.000		5	0	0	0	3.684	0.974	-1.379	1.068	-6.219	1.833	-0.430	1.269	5n	DTR	13.000
ERZ773086.1960-NODE-1960-length-12184-cov-11.114684	12184	non-phage	0.013	0.944	False	True	0.713	0.000		5	0	0	0	5.781	0.349	-1.602	0.257	-6.555	1.889	-3.643	0.463	5n	ITR	13.000
ERZ773086.1965-NODE-1965-length-12181-cov-3.139205	12181	non-phage	0.469	0.852	False	False	0.605	0.000		4	1	0	0	3.771	1.218	1.054	0.801	-7.641	0.725	-2.381	0.467	3n1V1n		
ERZ773086.1964-NODE-1964-length-12181-cov-27.738578	12181	non-phage	0.725	0.738	False	True	0.279	0.000		4	1	0	0	2.311	0.213	1.473	1.999	-5.750	1.885	-2.855	3.283	3n1V1n		
ERZ773086.1966-NODE-1966-length-12175-cov-8.087624	12175	non-phage	0.156	0.954	False	True	0.682	0.000		4	1	0	0	4.457	2.127	-0.259	5.273	-7.137	1.798	-3.746	1.581	1V4n		
ERZ773086.1967-NODE-1967-length-12174-cov-2.966829	12174	non-phage	0.132	0.947	False	False	0.403	0.000		5	0	0	0	5.379	0.238	1.153	0.196	-6.199	0.622	-4.301	1.266	5n		
ERZ773086.1968-NODE-1968-length-12152-cov-8.339919	12152	non-phage	0.196	0.885	False	True	0.422	0.000		5	0	0	0	4.867	1.296	-0.153	1.284	-6.191	2.340	-2.426	0.799	5n		
ERZ773086.1969-NODE-1969-length-12152-cov-5.194015	12152	phage	0.581	0.766	False	False	0.331	0.000	bacteria	1	4	0	0	0.505	0.430	3.090	1.484	-7.348	0.472	-1.792	2.846	4V1n		
ERZ773086.1970-NODE-1970-length-12152-cov-2.686451	12152	non-phage	0.164	0.939	False	False	0.384	0.000		5	0	0	0	5.508	1.983	0.886	0.147	-5.617	4.402	-3.660	1.968	5n		
ERZ773086.1972-NODE-1972-length-12150-cov-4.020587	12150	non-phage	0.334	0.804	False	False	0.360	0.000		5	0	0	0	3.834	0.565	0.727	0.193	-4.820	1.377	-2.471	0.803	5n		
ERZ773086.1971-NODE-1971-length-12151-cov-57.864335	12151	non-phage	0.342	0.858	False	True	0.544	0.000		5	0	0	0	3.822	1.372	-0.287	0.797	-5.102	1.571	-1.519	1.536	5n		
ERZ773086.1973-NODE-1973-length-12149-cov-3.008847	12149	non-phage	0.584	0.702	False	True	0.609	0.000		3	1	1	0	1.895	1.892	-0.189	1.902	-2.311	9.102	-1.469	2.400	1V4n		
ERZ773086.1974-NODE-1974-length-12148-cov-6.545853	12148	phage	0.773	0.643	True	False	0.413	0.000	bacteria	2	3	0	0	0.709	2.170	1.978	3.523	-5.633	2.506	-1.370	2.547	1V2n2V		
ERZ773086.1975-NODE-1975-length-12143-cov-4.395020	12143	non-phage	0.136	0.904	False	True	0.304	0.000		5	0	0	0	4.426	0.701	-1.461	1.454	-6.898	1.173	-1.353	0.517	5n		
ERZ773086.1976-NODE-1976-length-12133-cov-3.381272	12133	non-phage	0.047	0.974	False	True	0.481	0.000		5	0	0	0	5.578	0.203	0.186	0.252	-7.648	1.575	-3.029	0.503	5n		
ERZ773086.1977-NODE-1977-length-12130-cov-7.062360	12130	non-phage	0.106	0.804	False	True	0.691	0.000		5	0	0	0	4.574	0.588	-0.849	0.258	-5.410	8.375	-3.219	0.547	5n		
ERZ773086.1978-NODE-1978-length-12122-cov-2.585398	12122	non-phage	0.325	0.893	False	True	0.584	0.000		5	0	0	0	4.145	1.341	0.054	1.174	-7.582	0.626	-1.254	0.158	5n		
ERZ773086.1979-NODE-1979-length-12119-cov-2.846983	12119	non-phage	0.263	0.934	False	False	0.609	0.000		5	0	0	0	4.324	0.365	0.912	0.198	-7.445	0.436	-2.441	0.235	5n	DTR	18.000
ERZ773086.1980-NODE-1980-length-12108-cov-2.842861	12108	non-phage	0.113	0.963	False	False	0.406	0.000		5	0	0	0	5.465	1.199	0.820	0.175	-6.941	0.320	-3.898	2.264	5n		
